id,region,town,city,price,price_per_meter,area,room_count,oldness,floor_count,has_parking,has_storeroom,has_elevator,has_loan,lat,lon,updated_at
VojgoATFJRQ=,2,aseman,tehran,6300,94,67,2,30,4,False,True,False,False,35.786326,51.381104,2023-12-02T15:42:40.960509+03:30
zpUXd7yopJc=,1,kamranieh,tehran,55000,196,280,4,13,3,True,True,True,False,35.809907,51.463202,2023-12-02T15:42:41.037048+03:30
DIGwHSNLtv8=,2,aseman,tehran,15300,127,120,3,14,5,True,True,True,False,35.781474,51.357922,2023-12-02T15:42:41.086022+03:30
bNMH0Epkar0=,1,kamranieh,tehran,18000,180,100,2,4,2,True,True,True,False,35.809907,51.463202,2023-12-02T15:42:41.191153+03:30
jEis6rkf8mQ=,1,kamranieh,tehran,22000,110,200,1,30,3,True,True,True,False,35.809907,51.463202,2023-12-02T15:42:41.237427+03:30
ts_PocxwBcc=,1,kamranieh,tehran,13500,135,100,2,5,4,True,True,True,False,35.809907,51.463202,2023-12-02T15:42:42.025794+03:30
FUtGXSNdKSk=,1,kamranieh,tehran,30000,300,100,2,5,2,True,True,True,False,35.809907,51.463202,2023-12-02T15:42:42.528817+03:30
EDtrGC4rl4U=,1,kamranieh,tehran,95000,299,317,4,2,3,True,True,True,False,35.809907,51.463202,2023-12-02T15:42:42.858353+03:30
StzcguQtNhg=,1,kamranieh,tehran,30000,300,100,2,5,6,True,True,True,False,35.809907,51.463202,2023-12-02T15:42:42.919439+03:30
AC2VSTyo_Uk=,1,andarzgoo,tehran,16000,149,107,2,18,1,True,True,True,False,35.798218,51.442545,2023-12-02T15:42:42.989883+03:30
3dYnmujNJrI=,1,kamranieh,tehran,17000,154,110,2,5,2,True,True,True,False,35.809907,51.463202,2023-12-02T15:42:43.036371+03:30
s__YM4u2vBs=,1,andarzgoo,tehran,43000,199,216,3,6,7,True,True,True,False,35.80325,51.446889,2023-12-02T15:42:43.078450+03:30
OOC5fbfRJ_U=,1,andarzgoo,tehran,20000,132,151,3,7,3,True,True,True,False,35.803462,51.453499,2023-12-02T15:42:43.153117+03:30
QXxUeRkmLq4=,1,kamranieh,tehran,18000,163,110,2,4,2,True,True,True,False,35.809907,51.463202,2023-12-02T15:42:43.360698+03:30
xiY85mx_KmY=,1,kamranieh,tehran,13000,136,95,2,4,3,True,True,True,False,35.809907,51.463202,2023-12-02T15:42:43.527413+03:30
HtAby982q9c=,1,kamranieh,tehran,13200,141,93,2,5,3,True,True,True,False,35.809907,51.463202,2023-12-02T15:42:43.569347+03:30
YV9XWbEaHTY=,1,kamranieh,tehran,13200,141,93,2,5,3,True,True,True,False,35.809907,51.463202,2023-12-02T15:42:43.841463+03:30
Q6ovu3tzSoA=,1,andarzgoo,tehran,14000,123,113,2,6,4,True,True,True,False,35.798457,51.447725,2023-12-02T15:42:44.361127+03:30
A6DnuPX52Lg=,1,kamranieh,tehran,15000,125,120,2,4,4,True,True,True,False,35.809907,51.463202,2023-12-02T15:42:44.435961+03:30
0OeiBD35QcM=,1,andarzgoo,tehran,13300,154,86,2,5,2,True,True,True,False,35.798457,51.447725,2023-12-02T15:42:44.643995+03:30
kUVAn0rW9kU=,1,andarzgoo,tehran,20000,200,100,2,2,4,True,True,True,False,35.798457,51.447725,2023-12-02T15:42:44.808743+03:30
qgkG4d0hV7w=,1,andarzgoo,tehran,15000,96,155,3,10,3,True,True,True,False,35.798457,51.447725,2023-12-02T15:42:44.824358+03:30
IiRoJMzJEIw=,1,andarzgoo,tehran,18600,155,120,2,4,2,True,True,True,False,35.798457,51.447725,2023-12-02T15:42:44.937253+03:30
P5la7vh39OA=,1,andarzgoo,tehran,14250,126,113,2,2,4,True,True,True,False,35.798457,51.447725,2023-12-02T15:42:44.986959+03:30
KA_IhS8wtd8=,1,andarzgoo,tehran,100000,172,580,6,20,13,True,True,True,False,35.798457,51.447725,2023-12-02T15:42:45.070263+03:30
s0f~nBJlXas=,1,andarzgoo,tehran,17000,168,101,2,6,7,True,True,True,False,35.798457,51.447725,2023-12-02T15:42:45.486941+03:30
nJ~mjwqQ~Fg=,1,andarzgoo,tehran,10700,97,110,2,6,4,True,True,True,False,35.798457,51.447725,2023-12-02T15:42:45.520869+03:30
v2lPagE_BB4=,1,andarzgoo,tehran,13000,142,91,2,15,8,True,True,True,False,35.798457,51.447725,2023-12-02T15:42:46.203620+03:30
aYchemKMVmQ=,1,andarzgoo,tehran,13000,142,91,2,15,8,True,True,True,False,35.798457,51.447725,2023-12-02T15:42:46.236892+03:30
VGa4VNpHgHE=,1,andarzgoo,tehran,19000,118,160,3,15,1,True,True,True,False,35.798457,51.447725,2023-12-02T15:42:46.270157+03:30
y6KhQ2R_tZw=,2,kuy-faraz,tehran,19000,141,134,2,18,3,True,True,True,False,35.786326,51.381104,2023-12-02T15:42:47.040684+03:30
xrVxMDTvE6s=,2,kuy-faraz,tehran,30000,222,135,2,18,5,True,True,True,False,35.786326,51.381104,2023-12-02T15:42:48.086495+03:30
BzSJ9Kr~lGE=,1,andarzgoo,tehran,14000,147,95,2,8,1,True,True,True,False,35.798457,51.447725,2023-12-02T15:42:48.353777+03:30
cjpM8pSzHPg=,2,kuy-faraz,tehran,19000,139,136,2,18,3,True,True,True,False,35.790647,51.371691,2023-12-02T15:42:48.436444+03:30
uY7kmBFYrn8=,2,kuy-faraz,tehran,14500,126,115,3,15,1,True,True,True,False,35.786326,51.381104,2023-12-02T15:42:48.520284+03:30
nKgrYnMsOJI=,2,kuy-faraz,tehran,25000,160,156,2,6,4,True,True,True,False,35.790647,51.371691,2023-12-02T15:42:48.486845+03:30
3G~yTPgnvEY=,2,kuy-faraz,tehran,24500,122,200,3,16,2,True,True,True,False,35.790647,51.371691,2023-12-02T15:42:48.584608+03:30
_vFP8kNEXzM=,2,kuy-faraz,tehran,19000,135,140,2,15,3,True,True,True,False,35.786326,51.381104,2023-12-02T15:42:48.635935+03:30
8P6e_zA9_w0=,2,kuy-faraz,tehran,15000,130,115,3,18,1,True,True,True,False,35.790647,51.371691,2023-12-02T15:42:48.793000+03:30
bKxZuxsFlDY=,1,andarzgoo,tehran,40000,210,190,3,3,4,True,True,True,False,35.798457,51.447725,2023-12-02T15:42:48.901288+03:30
~haRgG0hrSM=,2,kuy-faraz,tehran,24800,127,195,3,14,2,True,True,True,False,35.786326,51.381104,2023-12-02T15:42:49.024943+03:30
lWbNtCBkoJE=,2,kuy-faraz,tehran,19000,132,143,3,18,3,True,True,True,False,35.786326,51.381104,2023-12-02T15:42:49.109241+03:30
bl4yvVk8VNk=,2,kuy-faraz,tehran,26000,130,200,3,18,1,True,True,True,False,35.786326,51.381104,2023-12-02T15:42:49.210395+03:30
8nwE0IK_PwA=,2,kuy-faraz,tehran,25000,149,167,3,18,7,True,True,True,False,35.790647,51.371691,2023-12-02T15:42:49.250525+03:30
jGz4Xnu38us=,2,kuy-faraz,tehran,19000,140,135,2,15,3,True,True,True,False,35.790647,51.371691,2023-12-02T15:42:49.335771+03:30
t5zDe8iifok=,2,kuy-faraz,tehran,20000,149,134,2,15,3,True,True,True,False,35.786326,51.381104,2023-12-02T15:42:49.435881+03:30
_2fi1UxOzTI=,1,andarzgoo,tehran,13200,110,120,3,15,3,True,True,True,False,35.798457,51.447725,2023-12-02T15:42:49.487543+03:30
e6GlAuN5kVk=,2,kuy-faraz,tehran,14500,128,113,3,18,1,True,True,True,False,35.790647,51.371691,2023-12-02T15:42:49.601616+03:30
L1XKIxeuGyg=,2,kuy-faraz,tehran,18000,128,140,2,12,4,True,True,True,False,35.790647,51.371691,2023-12-02T15:42:50.020564+03:30
y9BWPlAvh8k=,2,kuy-faraz,tehran,20500,151,135,3,9,5,True,True,True,False,35.790647,51.371691,2023-12-02T15:42:50.078564+03:30
7EVO1GAB0Es=,2,kuy-faraz,tehran,19000,138,137,2,17,3,True,True,True,False,35.786326,51.381104,2023-12-02T15:42:50.120564+03:30
e9~EvxCBtmg=,2,kuy-faraz,tehran,18200,130,140,3,17,4,True,True,True,False,35.786326,51.381104,2023-12-02T15:42:50.168611+03:30
me3XfypUTpk=,2,kuy-faraz,tehran,19000,135,140,2,15,3,True,True,True,False,35.786326,51.381104,2023-12-02T15:42:50.263370+03:30
6c8geZyjQyY=,2,marzdaran,tehran,16700,138,121,2,13,2,True,True,True,False,35.733896,51.337379,2023-12-02T15:42:50.740263+03:30
tGdmjMlLHJ8=,2,kuy-faraz,tehran,19000,138,137,3,17,3,True,True,True,False,35.786326,51.381104,2023-12-02T15:42:50.824210+03:30
IYNNTrBfmn8=,2,kuy-faraz,tehran,18000,128,140,2,15,3,True,True,True,False,35.786326,51.381104,2023-12-02T15:42:50.929384+03:30
NBL9sY~CBsg=,2,marzdaran,tehran,21900,133,164,3,6,1,True,True,True,False,35.734467,51.352216,2023-12-02T15:42:50.970387+03:30
ppH~N6wQvFM=,1,andarzgoo,tehran,15000,109,137,2,9,1,True,True,True,False,35.798457,51.447725,2023-12-02T15:42:51.111322+03:30
0J883NWr_~k=,2,marzdaran,tehran,14000,130,107,2,17,2,True,True,True,False,35.734467,51.352216,2023-12-02T15:42:51.114325+03:30
PNzYX7wNt0U=,2,kuy-faraz,tehran,19500,139,140,2,16,3,True,True,True,False,35.790647,51.371691,2023-12-02T15:42:51.759212+03:30
k23ZOzJpwPI=,2,marzdaran,tehran,6900,107,64,2,18,4,True,True,True,False,35.729806,51.339456,2023-12-02T15:42:51.964815+03:30
gzRa3kqOtFQ=,2,marzdaran,tehran,19600,122,160,3,20,5,True,True,True,False,35.734467,51.352216,2023-12-02T15:42:53.014570+03:30
aO57GvVixP0=,2,marzdaran,tehran,11100,111,100,2,16,5,True,True,True,False,35.734467,51.352216,2023-12-02T15:42:53.790990+03:30
xJf5v6Snuw4=,2,marzdaran,tehran,11500,115,100,2,4,1,True,True,True,False,35.734467,51.352216,2023-12-02T15:42:54.071783+03:30
pt5sv5ge77w=,2,marzdaran,tehran,31000,169,183,3,5,2,True,True,True,False,35.736604,51.353846,2023-12-02T15:42:54.128722+03:30
BpIH6b0K2tM=,2,marzdaran,tehran,11570,130,89,2,1,4,True,True,True,False,35.734467,51.352216,2023-12-02T15:42:54.590067+03:30
6q06gh1gb60=,2,marzdaran,tehran,24000,128,187,3,8,2,True,True,True,False,35.734467,51.352216,2023-12-02T15:42:54.628081+03:30
X_CoxwmoUqU=,1,dezashib,tehran,14705,124,118,2,17,1,True,True,True,False,35.806538,51.442514,2023-12-02T15:42:54.670081+03:30
18T2IZL5bhQ=,2,marzdaran,tehran,16000,118,135,2,14,3,True,True,True,False,35.734467,51.352216,2023-12-02T15:42:54.852567+03:30
HILtDd1FlGM=,1,dezashib,tehran,13000,123,105,3,6,2,True,True,True,False,35.806538,51.442514,2023-12-02T15:42:54.967226+03:30
pjSdS9DP~VU=,1,dezashib,tehran,13000,123,105,2,6,2,True,True,True,False,35.806538,51.442514,2023-12-02T15:42:55.211615+03:30
U1jCdpK9Sdg=,1,dezashib,tehran,17000,165,103,2,2,2,True,True,True,False,35.806538,51.442514,2023-12-02T15:42:55.491039+03:30
iScYGzVmMPQ=,1,dezashib,tehran,19000,158,120,2,4,5,True,True,True,False,35.806538,51.442514,2023-12-02T15:42:56.303539+03:30
JbCkfTH39Ps=,1,dezashib,tehran,12500,125,100,2,25,4,True,True,True,False,35.806538,51.442514,2023-12-02T15:42:56.404011+03:30
tuGM5EFVFMY=,2,marzdaran,tehran,12500,113,110,2,14,5,True,True,True,False,35.734467,51.352216,2023-12-02T15:42:56.817596+03:30
Qd0y8vDRVM0=,1,dezashib,tehran,17000,170,100,2,6,7,True,True,True,False,35.806538,51.442514,2023-12-02T15:42:57.606429+03:30
s5L8v7b~K0M=,2,marzdaran,tehran,12900,122,105,3,8,2,True,True,True,False,35.734467,51.352216,2023-12-02T15:42:57.766429+03:30
MsJKc4MA~78=,1,dezashib,tehran,16650,128,130,2,17,2,True,True,True,False,35.792649,51.44906,2023-12-02T15:42:57.822914+03:30
Q9S06Q26VHA=,1,dezashib,tehran,15000,145,103,2,6,4,True,True,True,False,35.806538,51.442514,2023-12-02T15:42:57.845913+03:30
VR9AtxlOf~o=,1,dezashib,tehran,16000,123,130,2,15,2,True,True,True,False,35.806538,51.442514,2023-12-02T15:42:57.884945+03:30
q2jgYmAoTgU=,1,dezashib,tehran,12000,112,107,2,20,1,True,True,False,False,35.806538,51.442514,2023-12-02T15:42:58.214566+03:30
yrMrC_zM6Yg=,2,marzdaran,tehran,10800,144,75,2,20,4,True,True,True,False,35.734467,51.352216,2023-12-02T15:42:58.400271+03:30
YXOMo5Ovosw=,1,dezashib,tehran,16199,119,135,2,9,4,True,True,True,False,35.806538,51.442514,2023-12-02T15:42:58.737105+03:30
x0kfgL3gBZo=,1,dezashib,tehran,23000,219,105,2,4,5,True,True,True,False,35.806538,51.442514,2023-12-02T15:42:58.935826+03:30
LXAutocbI7Q=,1,velenjak,tehran,29700,180,165,2,9,2,True,True,True,False,35.806632,51.400189,2023-12-02T15:42:59.022452+03:30
IQ1oTMR_U4s=,1,velenjak,tehran,27000,212,127,2,30,1,True,True,False,False,35.806632,51.400189,2023-12-02T15:42:59.613826+03:30
3hRpG7y9W1w=,2,marzdaran,tehran,22000,146,150,3,5,1,True,True,True,False,35.734467,51.352216,2023-12-02T15:42:59.843893+03:30
vvF~curTPTw=,1,dezashib,tehran,14400,120,120,2,18,4,True,True,True,False,35.806538,51.442514,2023-12-02T15:42:59.917347+03:30
S_20LsFGfAo=,1,dezashib,tehran,15350,184,83,2,1,5,True,True,True,False,35.806538,51.442514,2023-12-02T15:42:59.956388+03:30
QHgZdBqFfYo=,1,dezashib,tehran,14000,147,95,2,5,1,True,True,True,False,35.806538,51.442514,2023-12-02T15:43:00.013388+03:30
867ogpjqKfc=,1,dezashib,tehran,17000,109,155,3,8,4,True,True,True,False,35.806538,51.442514,2023-12-02T15:43:00.052374+03:30
B1N5K1PqAfY=,1,velenjak,tehran,21500,126,170,3,18,3,True,True,True,False,35.806632,51.400189,2023-12-02T15:43:00.266463+03:30
sh8lUGrQQtM=,1,velenjak,tehran,27000,180,150,3,15,3,True,True,True,False,35.806632,51.400189,2023-12-02T15:43:00.344448+03:30
24kmoxEcI7s=,1,dezashib,tehran,15450,150,103,2,20,3,True,True,False,False,35.806538,51.442514,2023-12-02T15:43:00.417495+03:30
9SFAtgMcaSc=,1,velenjak,tehran,110250,450,245,3,1,4,True,True,True,False,35.806632,51.400189,2023-12-02T15:43:00.459561+03:30
V24g1yztmcg=,1,dezashib,tehran,12900,107,120,2,19,3,True,True,True,False,35.806538,51.442514,2023-12-02T15:43:00.614243+03:30
qUzMpfhIrdI=,1,velenjak,tehran,16000,139,115,2,17,2,True,True,True,False,35.806632,51.400189,2023-12-02T15:43:00.919803+03:30
y9Q8B7mAHE4=,1,velenjak,tehran,18500,246,75,2,2,9,True,True,True,False,35.806632,51.400189,2023-12-02T15:43:01.454852+03:30
vbmFleKGrzY=,1,velenjak,tehran,16000,140,114,2,15,2,True,True,True,False,35.808821,51.398268,2023-12-02T15:43:01.534852+03:30
wCmU9hEvNpY=,1,velenjak,tehran,26880,210,128,2,23,1,True,True,True,False,35.803432,51.403791,2023-12-02T15:43:01.859299+03:30
8gFB5xdG16E=,1,velenjak,tehran,51000,246,207,3,14,5,True,True,True,False,35.806632,51.400189,2023-12-02T15:43:02.067335+03:30
sWAoOEKrW7s=,1,velenjak,tehran,63000,293,215,3,3,9,True,True,True,False,35.806632,51.400189,2023-12-02T15:43:02.152001+03:30
R6IJJwrCiGU=,1,dezashib,tehran,11500,108,106,2,20,3,True,True,True,False,35.806538,51.442514,2023-12-02T15:43:02.568425+03:30
LVZvnz68LL0=,1,velenjak,tehran,62000,288,215,3,3,10,True,True,True,False,35.806632,51.400189,2023-12-02T15:43:02.684973+03:30
rIu_twRtOGQ=,1,dezashib,tehran,13000,123,105,2,6,2,True,True,True,False,35.798457,51.447725,2023-12-02T15:43:02.858883+03:30
fNlr45AWjDY=,1,jamshidiyeh-jamaran,tehran,45000,281,160,3,4,7,True,True,True,False,35.816125,51.459838,2023-12-02T15:43:03.017288+03:30
wN6Xds3X8m0=,1,velenjak,tehran,30000,222,135,2,6,1,True,True,True,False,35.806632,51.400189,2023-12-02T15:43:03.093285+03:30
0sYIXF5S0WE=,1,dezashib,tehran,32000,173,184,3,7,1,True,True,True,False,35.806538,51.442514,2023-12-02T15:43:03.267114+03:30
83qV0FPnxk0=,1,jamshidiyeh-jamaran,tehran,45000,281,160,3,5,6,True,True,True,False,35.816125,51.459838,2023-12-02T15:43:03.570788+03:30
soD4wVvjjuY=,1,velenjak,tehran,20320,160,127,2,18,4,True,True,True,False,35.809573,51.4021,2023-12-02T15:43:03.570788+03:30
MGpQh4xF6wQ=,1,jamshidiyeh-jamaran,tehran,22400,160,140,2,12,3,True,True,True,False,35.822696,51.461588,2023-12-02T15:43:03.894798+03:30
Z4Dd~imwqNQ=,1,velenjak,tehran,37500,199,188,3,21,5,True,True,True,False,35.806632,51.400189,2023-12-02T15:43:04.185070+03:30
qWosZaKUdRA=,1,jamshidiyeh-jamaran,tehran,30750,205,150,3,3,2,True,True,True,False,35.816125,51.459838,2023-12-02T15:43:04.541867+03:30
Af~wUqG7Nlk=,1,jamshidiyeh-jamaran,tehran,34000,170,200,3,6,1,True,True,True,False,35.816125,51.459838,2023-12-02T15:43:05.069492+03:30
HDqipS0nouI=,1,jamshidiyeh-jamaran,tehran,34000,170,200,3,6,1,True,True,True,False,35.816125,51.459838,2023-12-02T15:43:05.116378+03:30
HfQHYgx5y6k=,1,jamshidiyeh-jamaran,tehran,43120,245,176,3,6,4,True,True,True,False,35.816125,51.459838,2023-12-02T15:43:05.378004+03:30
111hOWyuyO0=,1,jamshidiyeh-jamaran,tehran,32500,162,200,3,17,5,True,True,True,False,35.815921,51.470221,2023-12-02T15:43:05.448754+03:30
~oRlxyrZiTA=,1,jamshidiyeh-jamaran,tehran,20000,151,132,3,5,5,True,True,True,False,35.816125,51.459838,2023-12-02T15:43:05.484696+03:30
Y9rrj0d8pBk=,1,velenjak,tehran,71000,295,240,3,2,7,True,True,True,False,35.806632,51.400189,2023-12-02T15:43:05.695666+03:30
g9v5QYhS_3E=,1,jamshidiyeh-jamaran,tehran,11500,164,70,1,2,1,True,True,True,False,35.816125,51.459838,2023-12-02T15:43:05.835062+03:30
dU1cbfYa13c=,1,jamshidiyeh-jamaran,tehran,14800,159,93,2,5,2,True,True,True,False,35.816125,51.459838,2023-12-02T15:43:06.041633+03:30
dTWP2D80D00=,1,farmanieh,tehran,27000,180,150,3,20,1,False,True,True,False,35.803077,51.459925,2023-12-02T15:43:06.051327+03:30
GvKWBGCbas4=,1,jamshidiyeh-jamaran,tehran,24500,165,148,3,7,2,True,True,True,False,35.816125,51.459838,2023-12-02T15:43:06.255326+03:30
5RcxJ3TWGWw=,1,jamshidiyeh-jamaran,tehran,42500,250,170,3,5,4,True,True,True,False,35.815921,51.470221,2023-12-02T15:43:06.301432+03:30
gpEyt2pQN14=,1,jamshidiyeh-jamaran,tehran,20000,173,115,2,10,2,True,True,True,False,35.815921,51.470221,2023-12-02T15:43:06.334907+03:30
q7dhFakQ7Do=,1,jamshidiyeh-jamaran,tehran,38000,217,175,3,8,3,True,True,True,False,35.815921,51.470221,2023-12-02T15:43:06.384947+03:30
AeIVMIAxuRY=,1,farmanieh,tehran,18800,170,110,2,9,4,True,True,True,False,35.803077,51.459925,2023-12-02T15:43:06.925991+03:30
B9OvS9K2qao=,1,jamshidiyeh-jamaran,tehran,42460,220,193,3,5,4,True,True,True,False,35.816125,51.459838,2023-12-02T15:43:06.966020+03:30
1Ap1i9S2j4Q=,1,jamshidiyeh-jamaran,tehran,42260,218,193,3,5,4,True,True,True,False,35.816125,51.459838,2023-12-02T15:43:07.250448+03:30
t4otNa8Psd4=,1,farmanieh,tehran,25000,166,150,3,6,3,True,True,True,False,35.803077,51.459925,2023-12-02T15:43:07.334608+03:30
psXJD1okQlo=,1,farmanieh,tehran,15300,119,128,2,13,1,True,True,True,False,35.803077,51.459925,2023-12-02T15:43:07.593663+03:30
lwpLYEWWW74=,1,farmanieh,tehran,48000,188,255,4,18,3,True,True,True,False,35.803077,51.459925,2023-12-02T15:43:07.875663+03:30
rcK7dPsN85c=,1,farmanieh,tehran,20000,200,100,2,13,4,True,True,True,False,35.803077,51.459925,2023-12-02T15:43:08.334538+03:30
PvSAQZ3ezUw=,1,jamshidiyeh-jamaran,tehran,70000,350,200,3,1,3,True,True,True,False,35.815921,51.470221,2023-12-02T15:43:08.418034+03:30
5qi5edSrgWg=,1,farmanieh,tehran,17825,155,115,2,5,1,True,True,True,False,35.803077,51.459925,2023-12-02T15:43:08.870728+03:30
LXPqVaEFcAg=,1,farmanieh,tehran,26500,148,178,3,12,4,True,True,True,False,35.789866,51.428341,2023-12-02T15:43:08.909175+03:30
hmpfDC1z7XE=,1,farmanieh,tehran,18000,150,120,2,4,4,True,True,True,False,35.803077,51.459925,2023-12-02T15:43:09.418061+03:30
_5HsYio27Uo=,1,aqdasiyeh,tehran,8700,140,62,1,10,1,False,True,True,False,35.800142,51.482766,2023-12-02T15:43:09.734692+03:30
zRJh8y7n4Bc=,1,farmanieh,tehran,18500,159,116,2,8,1,True,True,True,False,35.803077,51.459925,2023-12-02T15:43:09.958911+03:30
iwG3vask1UQ=,1,farmanieh,tehran,75000,187,400,4,5,2,False,False,False,False,35.803077,51.459925,2023-12-02T15:43:10.384921+03:30
MV9t4T2Z9pI=,1,farmanieh,tehran,14000,140,100,2,4,4,True,True,True,False,35.803077,51.459925,2023-12-02T15:43:10.683494+03:30
aMadJZ6D5zE=,1,farmanieh,tehran,14000,200,70,2,9,2,True,True,True,False,35.803077,51.459925,2023-12-02T15:43:10.658466+03:30
eSvauYgjJkU=,1,farmanieh,tehran,21750,215,101,2,11,5,True,True,True,False,35.803077,51.459925,2023-12-02T15:43:10.865095+03:30
BT2Gfd2rgtE=,1,aqdasiyeh,tehran,41000,173,236,3,7,7,True,True,True,False,35.793454,51.486104,2023-12-02T15:43:10.945014+03:30
Ar4HYhz2jME=,1,aqdasiyeh,tehran,29500,147,200,3,1,2,True,True,True,False,35.793454,51.486104,2023-12-02T15:43:11.151244+03:30
PuO1OpMPDrk=,1,farmanieh,tehran,20000,200,100,2,4,5,True,True,True,False,35.803077,51.459925,2023-12-02T15:43:11.199085+03:30
RfcptsNQkw4=,1,aqdasiyeh,tehran,21000,153,137,2,14,5,True,True,True,False,35.805102,51.480511,2023-12-02T15:43:11.251076+03:30
07yzGzueP2c=,1,aqdasiyeh,tehran,18327,149,123,2,20,3,True,True,True,False,35.800238,51.482754,2023-12-02T15:43:11.634060+03:30
CbOwJqQOrQE=,1,aqdasiyeh,tehran,29000,290,100,1,2,3,True,True,True,False,35.793454,51.486104,2023-12-02T15:43:11.602800+03:30
_ZRBdCeZzjM=,1,aqdasiyeh,tehran,230000,511,450,5,1,10,True,True,True,False,35.793454,51.486104,2023-12-02T15:43:11.602800+03:30
93hH9mursOY=,1,farmanieh,tehran,46900,157,297,4,14,14,True,True,True,False,35.803077,51.459925,2023-12-02T15:43:11.726958+03:30
xbS~pncf4Hc=,1,aqdasiyeh,tehran,58000,228,254,4,17,1,True,True,True,False,35.793454,51.486104,2023-12-02T15:43:11.899771+03:30
2jlitBmPTkE=,1,aqdasiyeh,tehran,17200,142,121,2,8,3,True,True,True,False,35.793454,51.486104,2023-12-02T15:43:11.966826+03:30
RRTBxiZgLj4=,1,aqdasiyeh,tehran,17500,128,136,3,6,2,True,True,True,False,35.807393,51.482327,2023-12-02T15:43:12.008178+03:30
pki4tTigI_g=,1,aqdasiyeh,tehran,20500,146,140,2,15,5,True,True,True,False,35.803057,51.479401,2023-12-02T15:43:13.201207+03:30
k1fBVktnykI=,1,aqdasiyeh,tehran,17850,150,119,2,8,6,True,True,True,False,35.793454,51.486104,2023-12-02T15:43:13.233743+03:30
s8_joUMy4ss=,1,aqdasiyeh,tehran,34000,182,186,3,5,6,True,True,True,False,35.799547,51.483486,2023-12-02T15:43:13.318433+03:30
Y3RhBQ1tUsI=,1,aqdasiyeh,tehran,13500,180,75,2,2,3,True,True,True,False,35.793454,51.486104,2023-12-02T15:43:13.334559+03:30
NKjTMAEl0rk=,1,aqdasiyeh,tehran,19225,174,110,2,1,5,True,True,True,False,35.793454,51.486104,2023-12-02T15:43:13.350194+03:30
2OQB~WNl~kw=,1,aqdasiyeh,tehran,20000,153,130,2,20,6,True,True,True,False,35.80809,51.479959,2023-12-02T15:43:13.518686+03:30
g_NI5VzdY0o=,1,aqdasiyeh,tehran,26000,200,130,2,6,1,True,True,True,False,35.793454,51.486104,2023-12-02T15:43:13.597076+03:30
FxJ4zvZf9AI=,1,aqdasiyeh,tehran,36700,229,160,3,15,2,True,True,True,False,35.793454,51.486104,2023-12-02T15:43:13.700119+03:30
Ch6ezb6mlzw=,1,qeytarieh,tehran,18800,170,110,2,6,4,True,True,True,False,35.790005,51.452492,2023-12-02T15:43:14.035812+03:30
nMa7md1oazs=,1,farmanieh,tehran,21750,215,101,2,10,5,True,True,True,False,35.803077,51.459925,2023-12-02T15:43:14.399865+03:30
Rtw9VdBSYzc=,1,farmanieh,tehran,20800,157,132,3,18,4,True,True,True,False,35.803077,51.459925,2023-12-02T15:43:14.451174+03:30
Rk95Vp4hHA0=,1,aqdasiyeh,tehran,29000,290,100,1,2,3,True,False,True,False,35.793454,51.486104,2023-12-02T15:43:14.482438+03:30
XNUCHuWJD48=,1,qeytarieh,tehran,10750,95,113,2,5,2,True,True,True,False,35.790005,51.452492,2023-12-02T15:43:14.525246+03:30
u~JqLwbdP7A=,1,aqdasiyeh,tehran,13500,117,115,3,12,1,True,True,True,False,35.810714,51.514506,2023-12-02T15:43:14.675515+03:30
pKNa_4QGlOM=,1,qeytarieh,tehran,20000,160,125,3,13,5,True,True,True,False,35.790005,51.452492,2023-12-02T15:43:14.813318+03:30
RsqQ4wlpKJ8=,1,aqdasiyeh,tehran,96000,349,275,3,2,1,True,False,True,False,35.793454,51.486104,2023-12-02T15:43:15.038131+03:30
oi1WcsllyV8=,1,qeytarieh,tehran,16900,169,100,2,6,2,True,True,True,False,35.790005,51.452492,2023-12-02T15:43:15.316692+03:30
GWIapI9gBkw=,1,qeytarieh,tehran,15000,140,107,2,15,3,True,True,True,False,35.790005,51.452492,2023-12-02T15:43:15.509004+03:30
filbaAjRbtA=,1,qeytarieh,tehran,19420,117,165,3,17,5,True,True,True,False,35.790005,51.452492,2023-12-02T15:43:15.657171+03:30
~Iyd4FUX6eg=,1,qeytarieh,tehran,21500,130,165,3,10,2,True,True,True,False,35.790005,51.452492,2023-12-02T15:43:15.700997+03:30
OKMk0yflgDY=,1,qeytarieh,tehran,16050,150,107,2,24,2,True,True,True,False,35.790005,51.452492,2023-12-02T15:43:15.741398+03:30
YiRX6pNCVfU=,1,qeytarieh,tehran,16050,150,107,2,15,4,True,True,True,False,35.790005,51.452492,2023-12-02T15:43:15.989202+03:30
6LqMVl8WllM=,1,qeytarieh,tehran,15340,131,117,2,15,2,True,True,True,False,35.790005,51.452492,2023-12-02T15:43:16.029518+03:30
pzupZiE2Bm8=,1,qeytarieh,tehran,15000,115,130,2,12,1,True,True,True,False,35.790005,51.452492,2023-12-02T15:43:16.390613+03:30
CG3yFgJFAjA=,1,qeytarieh,tehran,18700,187,100,2,25,3,True,True,True,False,35.790005,51.452492,2023-12-02T15:43:16.684153+03:30
